event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ISR39618,"24 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin",Snir,33.2407,35.6773,2,"Arutz Sheva; Calcalist; Haaretz; N12; News 0404; Times of Israel; Walla!News; Ynet",National,"On 24 March 2024, Hezbollah forces in Lebanon fired at least 50 rockets toward the Golan Heights and northern Israel, including Snir (Zefat, HaZafon). Hezbollah forces claimed to have fired 60 rockets, but the IDF 'detected 50 launches into Israeli territory.' Most of the rockets targeted IDF positions in the Golan Heights. About four of the rockets were intercepted, while the rest fell in open areas, some of them likely near Snir. In retaliation, Israeli military forces struck some of the launch sites.",0,,1725924058
ISR39616,"24 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Menara,33.1969,35.5439,2,"Calcalist; Haaretz; Jerusalem Post; N12; News 0404; Now 14; Times of Israel; Ynet",National,"On 24 March 2024, Hezbollah forces in Lebanon fired three anti-tank missiles toward Shetula and the Ramim Ridge, near Menara (Zefat, HaZafon). No interceptions or direct hits to populated areas were reported, as the missiles likely fell in open areas near Shetula and Menara. In retaliation, Israeli military forces struck the launch sites with artillery fire.",0,,1727134522
ISR39621,"23 March 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin","Kefar Blum",33.1717,35.6098,2,"Haaretz; Kan News; Ma'ariv; N12; Times of Israel; Ynet",National,"On 23 March 2024, two armed UAVs fired by Hezbollah forces in Lebanon exploded near Kefar Blum (Zefat, HaZafon). The impacts of the UAVs caused fires. No casualties occurred. Hezbollah forces claimed to have targeted an iron dome battery with the explosive-laden drones.",0,,1714445557
ISR39594,"23 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Margaliyyot,33.2147,35.5449,2,"Haaretz; Kan News; N12; Times of Israel; Ynet",National,"On 23 March 2024, Hezbollah forces in Lebanon fired at least three rockets toward Margaliyyot (Zefat, HaZafon) and Misgav Am. Some of the rockets were intercepted, while other rockets likely fell in open areas near Margaliyyot and Misgav Am.",0,,1725317877
ISR39601,"23 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Elon,Shomera,33.0827,35.2838,2,"Haaretz; Kan News; N12; Times of Israel; Ynet",National,"On 23 March 2024, Hezbollah forces in Lebanon fired several rockets toward Shomera (Akko, HaZafon). No interceptions or direct hits to populated areas were reported, as the rockets likely fell in open areas near Shomera.",0,,1725317877
ISR39598,"23 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee","Misgav Am",33.2474,35.5489,2,"Haaretz; N12; Times of Israel; Ynet",National,"On 23 March 2024, Hezbollah forces in Lebanon fired at least three rockets toward Margaliyyot and Misgav Am (Zefat, HaZafon). Some of the rockets were intercepted, while other rockets likely fell in open areas near Margaliyyot and Misgav Am.",0,,1725317877
ISR39552,"22 March 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Elon,Adamit,33.0797,35.211,2,"N12; Srugim; Times of Israel; Walla!News; Ynet",National,"Interception: On 22 March 2024, Israeli military forces intercepted a 'suspicious aerial target' -- likely armed -- that crossed from Lebanon into Israeli territory, likely over Adamit (Akko, HaZafon) and surrounding towns. Hezbollah forces in Lebanon likely launched the aerial target. There were at least two such interceptions in the area throughout the day.",0,,1715049481
ISR39561,"22 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin",Metulla,33.2792,35.5795,2,"Jerusalem Post; N12; Times of Israel; Walla!News; Ynet",National,"On 22 March 2024, Hezbollah forces in Lebanon fired several rockets toward Metulla (Zefat, HaZafon) and surrounding areas. No interceptions or direct hits to populated areas were reported, as the rockets likely fell in open areas near Metulla. In retaliation, Israeli military forces shelled the launch sites.",0,,1725317855
ISR39543,"22 March 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Elon,Hanita,33.0875,35.1736,2,"Haaretz; Jerusalem Post; N12; Srugim; Times of Israel; Walla!News; Ynet",National,"Interception: On 22 March 2024, Israeli military forces intercepted a 'suspicious aerial target' -- likely armed -- that crossed from Lebanon into the area of the Western Galilee, likely over Hanita (Akko, HaZafon) and surrounding towns. Hezbollah forces in Lebanon likely launched the aerial target.",0,,1725317877
ISR39531,"21 March 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Military Forces of Yemen (2017-) Houthi",,"External/Other forces","State forces-External/Other forces",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Arava,"Coast of Eilat",29.5,34.9417,2,"Haaretz; Jerusalem Post; N12; Now 14; Times of Israel; Yemeni Army - Houthi",Other-National,"Interception: On 21 March 2024, Israeli military forces intercepted a 'suspicious aerial target' - likely armed - near the Coast of Eilat (Beer Sheva, HaDarom) that was heading toward Israel over the Red Sea. The pro-Houthi army spokesman in Yemen claimed that pro-Houthi forces 'sucessfully' launched missiles toward targets in Eilat, with the intercepted target likely being one of those.",0,,1712092129
ISR39500,"21 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Shlomi,33.0726,35.1458,2,"Haaretz; N12; News 0404",National,"On 21 March 2024, Hezbollah forces in Lebanon fired two rockets toward Shlomi (Akko, HaZafon). One of the rockets was intercepted and the second rocket fell in an open area near Shlomi.",0,,1712695431
ISR39563,"21 March 2024",2024,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Palestine)",,"Political militia","Civilians (Israel)",,Civilians,"Political militia-Civilians","Civilian targeting",376,"Middle East",Israel,HaZafon,Yizreel,"Bet Shean Basin",Meirav,32.4524,35.4234,1,Newpress,Regional,"On 21 March 2024, an unidentified Palestinian group opened fire at Meirav (Yizreel, HaZafon) near Jenin. There were no casualties.",0,,1716327789
ISR39556,"21 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Dovev,33.0522,35.4081,2,N12,National,"On 21 March 2024, Hezbollah forces in Lebanon fired several mortar shells toward Dovev (Zefat, HaZafon). No interceptions or direct hits to populated areas were reported, as the mortars likely fell in open areas near Dovev. In retaliation, Israeli military forces struck the launch sites.",0,,1719274429
ISR39547,"21 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin","Kiryat Shmona",33.2073,35.572,2,"Haaretz; N12; Times of Israel; Ynet",National,"On 21 March 2024, Hezbollah militants in Lebanon fired two rockets toward Kiryat Shmona (Zefat, HaZafon) and surrounding towns. One of the rockets was intercepted and the second one fell in open area, likely near Kiryat Shmona. In retaliation, Israeli military forces struck the launch sites.",0,,1725924058
ISR39551,"21 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin",Metulla,33.2792,35.5795,1,"Haaretz; Ma'ariv; N12; Now 14; Times of Israel",National,"On 21 March 2024, Hezbollah forces in Lebanon fired four anti-tank missiles at Metulla (Zefat, HaZafon). As a result of direct hits, a hotel in Metulla sustained property damage. No casualties occurred. In retaliation, Israeli military forces struck the launch sites and Hezbollah militants in Tayr Harfa (coded separately).",0,,1726520653
ISR39499,"21 March 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee","Ramot Naftali",33.1015,35.5532,2,"N12; Times of Israel; Ynet",National,"On 21 March 2024, Hezbollah forces in Lebanon fired two rockets toward Ramot Naftali (Zefat, HaZafon). No interceptions or direct hits to populated areas were reported, as the rockets likely fell in open areas near Ramot Naftali.",0,,1726526034
ISR39546,"21 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Avivim,33.0889,35.4723,2,"Haaretz; N12; Times of Israel",National,"On 21 March 2024, Hezbollah forces in Lebanon fired three rockets toward Avivim (Zefat, HaZafon). The rockets fell in open areas near Avivim. In retaliation, Israeli military forces struck the launch sites.",0,,1727740324
ISR39560,"21 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Yiftah,33.1288,35.5523,2,"Haaretz; N12; Now 14; Times of Israel; Ynet",National,"On 21 March 2024, Hezbollah forces in Lebanon fired one projectile towards Yiftah (Zefat, HaZafon). No interceptions or direct hits to populated areas were reported, as the projectile likely fell in an open area near Yiftah. In retaliation, Israeli military forces struck the launch site.",0,,1727740324
ISR39545,"20 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Margaliyyot,33.2147,35.5449,2,"Haaretz; Jerusalem Post; N12; News 0404; Times of Israel; Ynet",National,"On 20 March 2024, Hezbollah forces in Lebanon fired a number of rockets toward Yiron, Misgav Am, Margaliyyot (Zefat, HaZafon), and surrounding towns. No interceptions or direct hits to populated areas were reported, as at least two rockets fell in open areas near Yiron, Misgav Am, and Margaliyyot. In retaliation, Israeli military forces struck the launch sites.",0,,1725317877
ISR39544,"20 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee","Misgav Am",33.2474,35.5489,2,"Haaretz; Jerusalem Post; N12; News 0404; Times of Israel; Ynet",National,"On 20 March 2024, Hezbollah forces in Lebanon fired a number of rockets toward Yiron, Misgav Am (Zefat, HaZafon), Margaliyyot, and surrounding towns. No interceptions or direct hits to populated areas were reported, as at least two rockets fell in open areas near Yiron, Misgav Am, and Margaliyyot. In retaliation, Israeli military forces struck the launch sites.",0,,1725317877
ISR39542,"20 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Yiron,33.0776,35.4546,2,"Haaretz; Jerusalem Post; N12; News 0404; Times of Israel; Ynet",National,"On 20 March 2024, Hezbollah forces in Lebanon fired a number of rockets toward Yiron (Zefat, HaZafon), Misgav Am, Margaliyyot, and surrounding towns. No interceptions or direct hits to populated areas were reported, as at least two rockets fell in open areas near Yiron, Misgav Am, and Margaliyyot. In retaliation, Israeli military forces struck the launch sites.",0,,1726526034
ISR39540,"19 March 2024",2024,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin","Zomet Gome",33.1698,35.5694,2,"Arutz Sheva; Haaretz; N12; News 0404; Now 14; Times of Israel; Ynet",National,"On 19 March 2024, Hezbollah forces in Lebanon fired about 15 rockets and mortar shells toward Menara and surrounding areas, including Zomet Gome (Zefat, HaZafon). Some of the rockets fell in open areas near Zomet Gome. In retaliation, Israeli military forces struck the launch sites with artillery fire.",0,,1714445557
ISR39524,"19 March 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Elon,Shetula,33.0852,35.3149,3,"Arutz Sheva; Jerusalem Post; Now 14; Times of Israel; Ynet",National,"Interception: On 19 March 2024, Israeli military forces intercepted a 'suspicious aerial target' -- likely armed -- that crossed from Lebanon into northern Israeli territory. Hezbollah forces in Lebanon likely launched the aerial object. No location specified. Coded at Shetula (Akko, HaZafon) on the northern border.",0,,1725317877
