event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ISR39421,"08 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Building an Alternative; Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"Haaretz; Ynet",National,"On 8 March 2024, thousands of activists from the women's rights group Building an Alternative held protests around the country, including dozens in Tel Aviv city, to bring attention to and call for the release of the 19 women still being held as hostages by Hamas in Gaza. The protests were held as part of International Women's Day.",0,"crowd size=dozens",1719876469
ISR39432,"08 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,Ynet,National,"On 8 March 2024, dozens of mothers of soldiers protested outside of the government complex in Tel Aviv city, calling on Prime Minister Netanyahu to remove extremists from the government. Protesters argue that these 'extremists' endanger the lives of soldiers and civilians.",0,"crowd size=dozens",1719876469
ISR39426,"08 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Building an Alternative; Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Ramat Gan",32.0823,34.8107,1,Haaretz,National,"On 8 March 2024, thousands of activists from the women's rights group Building an Alternative held protests around the country, including Ramat Gan (Tel Aviv), to bring attention to and call for the release of the 19 women still being held as hostages by Hamas in Gaza. The protests were held as part of International Women's Day.",0,"crowd size=dozens",1720481992
ISR39425,"08 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Building an Alternative; Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,1,Haaretz,National,"On 8 March 2024, thousands of activists from the women's rights group Building an Alternative held protests around the country, including dozens in Haifa city, to bring attention to and call for the release of the 19 women still being held as hostages by Hamas in Gaza. The protests were held as part of International Women's Day.",0,"crowd size=dozens",1721086474
ISR39423,"08 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Building an Alternative; Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Rehovot,"Rishon LeZiyyon","Rishon LeZion",31.971,34.7894,1,Ynet,National,"On 8 March 2024, thousands of activists from the women's rights group Building an Alternative held protests around the country, including Rishon LeZion (Rehovot, HaMerkaz), to bring attention to and call for the release of the 19 women still being held as hostages by Hamas in Gaza. The protests were held as part of International Women's Day.",0,"crowd size=dozens",1721086474
ISR39429,"08 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Building an Alternative; Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Ramla,Modiin,Modiin,31.8983,35.0105,1,Haaretz,National,"On 8 March 2024, thousands of activists from the women's rights group Building an Alternative held protests around the country, including Modiin (Ramla, HaMerkaz), to bring attention to and call for the release of the 19 women still being held as hostages by Hamas in Gaza. The protests were held as part of International Women's Day.",0,"crowd size=dozens",1722291495
ISR39430,"08 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Building an Alternative; Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,Haaretz,National,"On 8 March 2024, thousands of activists from the women's rights group Building an Alternative held protests around the country, including Jerusalem (Judean Mountains), to bring attention to and call for the release of the 19 women still being held as hostages by Hamas in Gaza. The protests were held as part of International Women's Day.",0,"crowd size=dozens",1722903299
ISR39427,"08 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Building an Alternative; Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Southern Sharon",Raanana,32.1836,34.8739,1,Haaretz,National,"On 8 March 2024, thousands of activists from the women's rights group Building an Alternative held protests around the country, including Raanana (Petah Tiqwa, HaMerkaz), to bring attention to and call for the release of the 19 women still being held as hostages by Hamas in Gaza. The protests were held as part of International Women's Day.",0,"crowd size=dozens",1725924058
ISR39405,"08 March 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)",,Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,HaMerkaz,Ramla,Ramle,"Ben Shemen",31.9528,34.922,2,"Haaretz; N12; Times of Israel",National,"On 8 March 2024, relatives of hostages demonstrated on Highway 1 near Ben Shemen (Ramla, HaMerkaz), demanding that the government secure the immediate release of all hostages being held in Gaza. Demonstrators blocked traffic, set tires on fire, sat in cages to reference hostages' conditions in Gaza, and held up signs reading 'SOS,' 'Save Us,' and 'Help.' Police forces cleared the demonstrators without use of force.",0,"crowd size=no report",1727134522
ISR39348,"07 March 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)","Military Forces of Israel (2022-); Tzav 9",Protesters,"Police Forces of Israel (2022-)",,"State forces","State forces-Protesters",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Besor,"Kerem Shalom",31.2278,34.2846,1,"Makor Rishon; N12",National,"On 7 March 2024, dozens of right-wing Tzav 9 activists, including relatives of hostages, protested at the crossing at Kerem Shalom (Beer Sheva, HaDarom) against providing humanitarian aid to Gaza. Protesters briefly blocked aid trucks at the crossing before police forces removed them.",0,"crowd size=dozens",1715641785
ISR39352,"07 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Military Forces of Israel (2022-)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Bnei Brak",32.0807,34.8338,1,"Haaretz; Srugim",National,"On 7 March 2024, hundreds of army reservists protested outside of ultra-orthodox UTJ MK Moshe Gafni's home in Bnei Brak (Tel Aviv) against ultra-orthodox exemption from military service. Protesters blocked roads outside of his home, by standing and sitting on the roads.",0,"crowd size=hundreds",1719876469
ISR39403,"07 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Hostages and Missing Families Forum",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"Haaretz; Kan News; N12; Ynet",National,"On 7 March 2024, about 50 relatives of hostages and their supporters protested outside of IDF headquarters in Tel Aviv city, calling on the government to secure the immediate release of all hostages being held in Gaza by Hamas. The Hostages and Missing Families Forum took part in the protest. A police officer was documented pushing, kicking, and punching one of the protesters.",0,"crowd size=about 50",1719876469
ISR39346,"05 March 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)",,Protesters,"Police Forces of Israel (2022-)",,"State forces","State forces-Protesters",,376,"Middle East",Israel,HaDarom,"Beer Sheva","Northern Negev Mountain",Nitzana,30.886,34.4226,1,"Arutz Sheva; Makor Rishon; Now 14; Srugim; Ynet",National,"On 5 March 2024, about 40 right-wing activists protested at the crossing at Nitzana (Beer Sheva, HaDarom) against providing humanitarian aid to Gaza. Protesters attempted to block aid trucks at the crossing. Police forces forcibly cleared the protesters from the area and allowed trucks to pass at the crossing.",0,"crowd size=about 40",1710202794
ISR39347,"05 March 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)",,Protesters,"Police Forces of Israel (2022-)",,"State forces","State forces-Protesters",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Besor,"Kerem Shalom",31.2278,34.2846,1,"Arutz Sheva; Makor Rishon; Now 14; Srugim; Ynet",National,"On 5 March 2024, about 50 right-wing activists protested at the crossing at Kerem Shalom (Beer Sheva, HaDarom) against providing humanitarian aid to Gaza. Protesters attempted to block humanitarian aid from getting into Gaza. Police forces detained seven protesters at the crossing for violating public order after they refused to evacuate.",0,"crowd size=about 50",1715641785
ISR39420,"05 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"Haaretz; Times of Israel; Ynet",National,"On 5 March 2024, dozens protested outside of the US embassy in Tel Aviv city, calling on the government to secure the release of all hostages being held in Gaza. Protesters also called on the Biden administration to intervene and help bring back the hostages. Protesters blocked a nearby road, likely by standing on the road. Relatives of hostages took part in the protest.",0,"crowd size=dozens",1719876469
ISR39351,"05 March 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)",,Protesters,"Police Forces of Israel (2022-)",,"State forces","State forces-Protesters",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Haaretz; Israel Hayom",National,"On 5 March 2024, dozens protested took place outside of the National Security Ministry in Jerusalem (Judean Mountains), against the government's handling of the Israel-Hamas War. The anti-government protesters attempted to block the entrance to the National Security Ministry. Specifically, protesters criticized National Security Minister Itamar Ben-Gvir. Police forces detained one protester.",0,"crowd size=dozens",1722903299
ISR39404,"05 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Times of Israel; Ynet",National,"On 5 March 2024, dozens protested outside of the US consulate in Jerusalem (Judean Mountains), calling on the government to secure the release of all hostages being held in Gaza. Protesters also called on the Biden administration to intervene and help bring back the hostages. Relatives of hostages took part in the protest.",0,"crowd size=dozens",1722903299
ISR39382,"04 March 2024",2024,1,Demonstrations,Protests,"Protest with intervention","Protesters (Israel)","Military Forces of Israel (2022-); Tzav 9",Protesters,"Police Forces of Israel (2022-)",,"State forces","State forces-Protesters",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Besor,"Kerem Shalom",31.2278,34.2846,1,"Kikar HaShabbat; Makor Rishon",National,"On 4 March 2024, about 20 right-wing Tzav 9 activists protested at the crossing at Kerem Shalom (Beer Sheva, HaDarom) against providing humanitarian aid to Gaza. Protesters attempted to block aid trucks from passing through the crossing. Police forces detained three protesters after they refused to clear the area.",0,"crowd size=about 20",1715641785
ISR39401,"04 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains","Jerusalem - Givat Ram",31.7755,35.2027,1,"Haaretz; Israel Hayom; Makor Rishon; Times of Israel; Ynet",National,"On 4 March 2024, dozens of relatives of hostages and their supporters protested outside of Knesset in Jerusalem - Givat Ram (Judean Mountains), calling on the government to secure the immediate release of all hostages being held in Gaza.",0,"crowd size=dozens",1716327789
ISR39419,"04 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,"N12; Ynet",National,"On 4 March 2024, a protest took place outside of IDF headquarters in Tel Aviv city, calling on the government to secure the release of all hostages being held in Gaza by Hamas. Relatives of hostages took part in the protest. Protesters blocked traffic, likely by standing or walking on the roads.",0,"crowd size=no report",1719876469
ISR39400,"04 March 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Haaretz; Ynet",National,"On 4 March 2024, dozens of relatives of hostages protested outside of the prime minister's residence in Jerusalem (Judean Mountains), calling on the government to secure the immediate release of all hostages being held in Gaza.",0,"crowd size=dozens",1722903299
ISR39431,"03 March 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)","Haredi Jewish Group (Israel) (Yerushalmi Faction)",Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Bnei Brak",32.0807,34.8338,2,"13 News; Arutz Sheva; Haaretz; Jerusalem Post; Kan News; Kikar HaShabbat; N12; Times of Israel",National,"On 3 March 2024, dozens to hundreds of ultra-orthodox Haredi Jews affiliated with the Yerushalmi faction demonstrated on Highway 4 near Bnei Brak (Tel Aviv) against the increased calls for an end to IDF draft exemptions for Haredi Jews. Demonstrators blocked traffic for over two hours by sitting and dancing on the road, called police forces 'Nazis,' and clashed with police forces. Police forcibly cleared demonstrators, including an incident when an officer was documented kicking a demonstrator who was lying down on the road.",0,"crowd size=dozens to hundreds",1719876469
